Title,Price,Rating,ASIN,URL,Reviews,Category,Page
Tata Sky HD Connection with 1 Month Basic Pack & Free Installation…,"₹1,899",4.2,B07YZG8PPY,https://www.amazon.in/TATASKY-Connection-Month-Basic-Installation/dp/B07YZG8PPY/ref=sr_1_230?dib=eyJ2IjoiMSJ9.Q38NsWqeI16-9FUjP2VFWZIZWBYiEQKbLyqqRRvuKDJp_Q4GQkjO3QJ8zzVvYdaoq1SqaBEBqJDjrQIyUI-77hGAPl2mVRqipDTRigoG9-3DNf2lM_DgcWQwr9ia17YwjPVAhHhqTIqmR9YZrOrkCnBseWFzXBxp9_XQo48gmntBXfMimeGdxoet48j84Zv04R8Qh4HdJOhws264NlDvYL_5TlWfAnuGYEBK-C0uM94.nbqUPaZbcwB9FdurxeoZ0PiRnT69i2PliVxr9D3SPY8&dib_tag=se&keywords=smart+tv&qid=1747131363&sr=8-230,N/A,smart tv,15
"DadaDeals 43 Inch Smart LED TV Cover PVC Waterproof Printed With Transparent Polythene Layer Compatible for Sony, Mi, Kodak and Samsang Smart LED TV_Transparent38",₹299,3.8,B0DT9X29CC,https://www.amazon.in/DadaDeals-Waterproof-Transparent-Compatible-TV_Transparent38/dp/B0DT9X29CC/ref=sr_1_232?dib=eyJ2IjoiMSJ9.Q38NsWqeI16-9FUjP2VFWZIZWBYiEQKbLyqqRRvuKDJp_Q4GQkjO3QJ8zzVvYdaoq1SqaBEBqJDjrQIyUI-77hGAPl2mVRqipDTRigoG9-3DNf2lM_DgcWQwr9ia17YwjPVAhHhqTIqmR9YZrOrkCnBseWFzXBxp9_XQo48gmntBXfMimeGdxoet48j84Zv04R8Qh4HdJOhws264NlDvYL_5TlWfAnuGYEBK-C0uM94.nbqUPaZbcwB9FdurxeoZ0PiRnT69i2PliVxr9D3SPY8&dib_tag=se&keywords=smart+tv&qid=1747131363&sr=8-232,N/A,smart tv,15
"Robustt P4 Full Motion Cantilever TV Wall Mount Bracket for 32 to 60 Inch LED/HD/Smart TV’s, Universal Heavy Duty TV Wall Mount Stand with Swivel Rotation & Tilt Adjustments (Pack of 1)","₹1,375",4.0,B0DGDC31JW,https://www.amazon.in/Robustt-Cantilever-Universal-Rotation-Adjustments/dp/B0DGDC31JW/ref=sr_1_231?dib=eyJ2IjoiMSJ9.Q38NsWqeI16-9FUjP2VFWZIZWBYiEQKbLyqqRRvuKDJp_Q4GQkjO3QJ8zzVvYdaoq1SqaBEBqJDjrQIyUI-77hGAPl2mVRqipDTRigoG9-3DNf2lM_DgcWQwr9ia17YwjPVAhHhqTIqmR9YZrOrkCnBseWFzXBxp9_XQo48gmntBXfMimeGdxoet48j84Zv04R8Qh4HdJOhws264NlDvYL_5TlWfAnuGYEBK-C0uM94.nbqUPaZbcwB9FdurxeoZ0PiRnT69i2PliVxr9D3SPY8&dib_tag=se&keywords=smart+tv&qid=1747131363&sr=8-231,N/A,smart tv,15
"Dish TV Dishtv Smart + Hd Set Top Box|Dth Connection|1 Month Royale Sports Kids Hd Pack|Hindi|Free Installation&6 Ott Apps At No . Popular Channels-Star Gold,Zeetv,Star Plus","₹1,248",3.9,B07VQJG73V,https://www.amazon.in/Hindi-Connection-HD-Pack-Installation/dp/B07VQJG73V/ref=sr_1_233?dib=eyJ2IjoiMSJ9.Q38NsWqeI16-9FUjP2VFWZIZWBYiEQKbLyqqRRvuKDJp_Q4GQkjO3QJ8zzVvYdaoq1SqaBEBqJDjrQIyUI-77hGAPl2mVRqipDTRigoG9-3DNf2lM_DgcWQwr9ia17YwjPVAhHhqTIqmR9YZrOrkCnBseWFzXBxp9_XQo48gmntBXfMimeGdxoet48j84Zv04R8Qh4HdJOhws264NlDvYL_5TlWfAnuGYEBK-C0uM94.nbqUPaZbcwB9FdurxeoZ0PiRnT69i2PliVxr9D3SPY8&dib_tag=se&keywords=smart+tv&qid=1747131363&sr=8-233,N/A,smart tv,15
"Acko 1 Year Extended Warranty for TVs from Rs 20,001 to Rs 25,000 (Email Delivery)",₹799,4.0,B07MCV328L,https://www.amazon.in/Acko-Year-Extended-Warranty-TVs/dp/B07MCV328L/ref=sr_1_237?dib=eyJ2IjoiMSJ9.Q38NsWqeI16-9FUjP2VFWZIZWBYiEQKbLyqqRRvuKDJp_Q4GQkjO3QJ8zzVvYdaoq1SqaBEBqJDjrQIyUI-77hGAPl2mVRqipDTRigoG9-3DNf2lM_DgcWQwr9ia17YwjPVAhHhqTIqmR9YZrOrkCnBseWFzXBxp9_XQo48gmntBXfMimeGdxoet48j84Zv04R8Qh4HdJOhws264NlDvYL_5TlWfAnuGYEBK-C0uM94.nbqUPaZbcwB9FdurxeoZ0PiRnT69i2PliVxr9D3SPY8&dib_tag=se&keywords=smart+tv&qid=1747131363&sr=8-237,N/A,smart tv,15
"Bluetooth Voice Command Remote Compatible with Samsung Smart 4K Tv Remote Control of Original BN59-01312F with Samsung Ultra Curved TV Remote Control, LED Android UHD OLED QLED","₹1,499",4.2,B0DGF1DGL7,https://www.amazon.in/ZadalaMit-Bluetooth-Compatible-Original-BN59-01312F/dp/B0DGF1DGL7/ref=sr_1_236?dib=eyJ2IjoiMSJ9.Q38NsWqeI16-9FUjP2VFWZIZWBYiEQKbLyqqRRvuKDJp_Q4GQkjO3QJ8zzVvYdaoq1SqaBEBqJDjrQIyUI-77hGAPl2mVRqipDTRigoG9-3DNf2lM_DgcWQwr9ia17YwjPVAhHhqTIqmR9YZrOrkCnBseWFzXBxp9_XQo48gmntBXfMimeGdxoet48j84Zv04R8Qh4HdJOhws264NlDvYL_5TlWfAnuGYEBK-C0uM94.nbqUPaZbcwB9FdurxeoZ0PiRnT69i2PliVxr9D3SPY8&dib_tag=se&keywords=smart+tv&qid=1747131363&sr=8-236,N/A,smart tv,15
Mi Tv Remote Control Original with Voice Control l Bluetooth Smart Remote for Mi Tv,₹799,4.2,B0DCNNBHFK,https://www.amazon.in/Remote-Control-Original-Voice-Bluetooth/dp/B0DCNNBHFK/ref=sr_1_239?dib=eyJ2IjoiMSJ9.Q38NsWqeI16-9FUjP2VFWZIZWBYiEQKbLyqqRRvuKDJp_Q4GQkjO3QJ8zzVvYdaoq1SqaBEBqJDjrQIyUI-77hGAPl2mVRqipDTRigoG9-3DNf2lM_DgcWQwr9ia17YwjPVAhHhqTIqmR9YZrOrkCnBseWFzXBxp9_XQo48gmntBXfMimeGdxoet48j84Zv04R8Qh4HdJOhws264NlDvYL_5TlWfAnuGYEBK-C0uM94.nbqUPaZbcwB9FdurxeoZ0PiRnT69i2PliVxr9D3SPY8&dib_tag=se&keywords=smart+tv&qid=1747131363&sr=8-239,N/A,smart tv,15
"V-Guard Voltino Max Digi TV Stabilizer | Applicable for Smart TVs up to 140cm (55'') +Set Top Box,Home Theatre/Gaming Console |Seven Segment Digital Display | 2 Year Warranty by V-Guard | Black","₹3,506",4.4,B08JKCCH7P,https://www.amazon.in/Stabilizer-Applicable-TVs-55-Capacity/dp/B08JKCCH7P/ref=sr_1_238?dib=eyJ2IjoiMSJ9.Q38NsWqeI16-9FUjP2VFWZIZWBYiEQKbLyqqRRvuKDJp_Q4GQkjO3QJ8zzVvYdaoq1SqaBEBqJDjrQIyUI-77hGAPl2mVRqipDTRigoG9-3DNf2lM_DgcWQwr9ia17YwjPVAhHhqTIqmR9YZrOrkCnBseWFzXBxp9_XQo48gmntBXfMimeGdxoet48j84Zv04R8Qh4HdJOhws264NlDvYL_5TlWfAnuGYEBK-C0uM94.nbqUPaZbcwB9FdurxeoZ0PiRnT69i2PliVxr9D3SPY8&dib_tag=se&keywords=smart+tv&qid=1747131363&sr=8-238,N/A,smart tv,15
BLACKSHEEP Compatible with Acer Tv Remote Original Model Suitable for I Series and H Series Smart Android 2K 4K 32 40 43 50 55 65 75 LED UHD FHD Television Non Voice Command Control-Black,₹399,3.8,B0F4477D1Z,https://www.amazon.in/BLACKSHEEP-Compatible-Acer-Remote-Control-Black/dp/B0F4477D1Z/ref=sr_1_240?dib=eyJ2IjoiMSJ9.Q38NsWqeI16-9FUjP2VFWZIZWBYiEQKbLyqqRRvuKDJp_Q4GQkjO3QJ8zzVvYdaoq1SqaBEBqJDjrQIyUI-77hGAPl2mVRqipDTRigoG9-3DNf2lM_DgcWQwr9ia17YwjPVAhHhqTIqmR9YZrOrkCnBseWFzXBxp9_XQo48gmntBXfMimeGdxoet48j84Zv04R8Qh4HdJOhws264NlDvYL_5TlWfAnuGYEBK-C0uM94.nbqUPaZbcwB9FdurxeoZ0PiRnT69i2PliVxr9D3SPY8&dib_tag=se&keywords=smart+tv&qid=1747131363&sr=8-240,N/A,smart tv,15
8 May 2025,₹0,N/A,B0C9JMMKC8,https://www.amazon.in/Mendeche-Game-TR-TiviMate-Players/dp/B0C9JMMKC8/ref=sr_1_235?dib=eyJ2IjoiMSJ9.Q38NsWqeI16-9FUjP2VFWZIZWBYiEQKbLyqqRRvuKDJp_Q4GQkjO3QJ8zzVvYdaoq1SqaBEBqJDjrQIyUI-77hGAPl2mVRqipDTRigoG9-3DNf2lM_DgcWQwr9ia17YwjPVAhHhqTIqmR9YZrOrkCnBseWFzXBxp9_XQo48gmntBXfMimeGdxoet48j84Zv04R8Qh4HdJOhws264NlDvYL_5TlWfAnuGYEBK-C0uM94.nbqUPaZbcwB9FdurxeoZ0PiRnT69i2PliVxr9D3SPY8&dib_tag=se&keywords=smart+tv&qid=1747131363&sr=8-235,No reviews found,smart tv,15
"dishtv Smart + HD Set Top Box - DTH Connection - 1 Month Royale Sport Kids Hindi SD Pack - Free Installation & 6 OTT Apps at No Extra Cost - Popular Channels - Star Plus, Star Gold, ZeeTV","₹1,199",3.8,B0CWH59R6R,https://www.amazon.in/dishtv-Smart-Set-Top-Box/dp/B0CWH59R6R/ref=sr_1_229?dib=eyJ2IjoiMSJ9.Q38NsWqeI16-9FUjP2VFWZIZWBYiEQKbLyqqRRvuKDJp_Q4GQkjO3QJ8zzVvYdaoq1SqaBEBqJDjrQIyUI-77hGAPl2mVRqipDTRigoG9-3DNf2lM_DgcWQwr9ia17YwjPVAhHhqTIqmR9YZrOrkCnBseWFzXBxp9_XQo48gmntBXfMimeGdxoet48j84Zv04R8Qh4HdJOhws264NlDvYL_5TlWfAnuGYEBK-C0uM94.nbqUPaZbcwB9FdurxeoZ0PiRnT69i2PliVxr9D3SPY8&dib_tag=se&keywords=smart+tv&qid=1747131363&sr=8-229,No reviews found,smart tv,15
"ZEBRONICS OC150 Optical Cable Supporting Dolby Digital Plus with 8 Channel (7.1) Audio support, 1.5 meter, Transmission, for Smart TV, AV Receivers and More, Black",₹248,4.2,B0B3N3GDL5,https://www.amazon.in/Zebronics-Optical-Supporting-Transmission-Receivers/dp/B0B3N3GDL5/ref=sr_1_234?dib=eyJ2IjoiMSJ9.Q38NsWqeI16-9FUjP2VFWZIZWBYiEQKbLyqqRRvuKDJp_Q4GQkjO3QJ8zzVvYdaoq1SqaBEBqJDjrQIyUI-77hGAPl2mVRqipDTRigoG9-3DNf2lM_DgcWQwr9ia17YwjPVAhHhqTIqmR9YZrOrkCnBseWFzXBxp9_XQo48gmntBXfMimeGdxoet48j84Zv04R8Qh4HdJOhws264NlDvYL_5TlWfAnuGYEBK-C0uM94.nbqUPaZbcwB9FdurxeoZ0PiRnT69i2PliVxr9D3SPY8&dib_tag=se&keywords=smart+tv&qid=1747131363&sr=8-234,No reviews found,smart tv,15
Samsung 163 cm (65 inches) D Series Brighter Crystal 4K Vivid Pro Ultra HD Smart LED TV UA65DUE77AKLXL (Black),N/A,3.9,B0CX5F5KVJ,https://www.amazon.in/Samsung-inches-Crystal-Vivid-UA65DUE77AKLXL/dp/B0CX5F5KVJ/ref=sr_1_38?dib=eyJ2IjoiMSJ9.yXjJRJst11ULTMJvJJ7ftwsMeTDS7PE4P20BEsW4z90sDR3p1UZJPFCY7WXtBcP6z5Pocat8d7z46THkF-HuJLmuMUMJvnG7n8Aslhp-sV9yyPqwvxqpBxRBTR8i3LVHNpCctH02rRD3WI4PTmifWv1uRPAte_T6X4OepwMIFexTkrsruOz6xm1sY37A_cRG68WOErmrmDRkMusyQnSJXastokCLzFCY4Ub_mc-T8so.nRwbXMOzdfIzIyCJFmHSymSScjw38dveVDxGpB94vy4&dib_tag=se&keywords=smart+tv&qid=1747131362&sr=8-38,N/A,smart tv,3
LG 108 cm (43 inches) 4K Ultra HD Smart LED TV 43UR7500PSC (Dark Iron Gray),N/A,4.1,B0C82ZHYQ8,https://www.amazon.in/LG-inches-Ultra-Smart-43UR7500PSC/dp/B0C82ZHYQ8/ref=sr_1_40?dib=eyJ2IjoiMSJ9.yXjJRJst11ULTMJvJJ7ftwsMeTDS7PE4P20BEsW4z90sDR3p1UZJPFCY7WXtBcP6z5Pocat8d7z46THkF-HuJLmuMUMJvnG7n8Aslhp-sV9yyPqwvxqpBxRBTR8i3LVHNpCctH02rRD3WI4PTmifWv1uRPAte_T6X4OepwMIFexTkrsruOz6xm1sY37A_cRG68WOErmrmDRkMusyQnSJXastokCLzFCY4Ub_mc-T8so.nRwbXMOzdfIzIyCJFmHSymSScjw38dveVDxGpB94vy4&dib_tag=se&keywords=smart+tv&qid=1747131362&sr=8-40,N/A,smart tv,3
LG 139 cm (55 inches) UR75 Series 4K Ultra HD Smart LED TV 55UR75006LC,N/A,3.6,B0DY7DVD3Z,https://www.amazon.in/LG-inches-Ultra-Smart-55UR75006LC/dp/B0DY7DVD3Z/ref=sr_1_35?dib=eyJ2IjoiMSJ9.yXjJRJst11ULTMJvJJ7ftwsMeTDS7PE4P20BEsW4z90sDR3p1UZJPFCY7WXtBcP6z5Pocat8d7z46THkF-HuJLmuMUMJvnG7n8Aslhp-sV9yyPqwvxqpBxRBTR8i3LVHNpCctH02rRD3WI4PTmifWv1uRPAte_T6X4OepwMIFexTkrsruOz6xm1sY37A_cRG68WOErmrmDRkMusyQnSJXastokCLzFCY4Ub_mc-T8so.nRwbXMOzdfIzIyCJFmHSymSScjw38dveVDxGpB94vy4&dib_tag=se&keywords=smart+tv&qid=1747131362&sr=8-35,N/A,smart tv,3
TOSHIBA 80 cm (32 inches) V Series HD Ready Smart Android LED TV 32V35MP (Black),"₹11,999",4.1,B0C4DPCKDJ,https://www.amazon.in/TOSHIBA-inches-Ready-Android-32V35MP/dp/B0C4DPCKDJ/ref=sr_1_34?dib=eyJ2IjoiMSJ9.yXjJRJst11ULTMJvJJ7ftwsMeTDS7PE4P20BEsW4z90sDR3p1UZJPFCY7WXtBcP6z5Pocat8d7z46THkF-HuJLmuMUMJvnG7n8Aslhp-sV9yyPqwvxqpBxRBTR8i3LVHNpCctH02rRD3WI4PTmifWv1uRPAte_T6X4OepwMIFexTkrsruOz6xm1sY37A_cRG68WOErmrmDRkMusyQnSJXastokCLzFCY4Ub_mc-T8so.nRwbXMOzdfIzIyCJFmHSymSScjw38dveVDxGpB94vy4&dib_tag=se&keywords=smart+tv&qid=1747131362&sr=8-34,N/A,smart tv,3
Samsung 138 cm (55 inches) D Series Brighter Crystal 4K Vivid Pro Ultra HD Smart LED TV UA55DUE77AKLXL (Black),"₹46,990",3.9,B0CX5FRD9H,https://www.amazon.in/Samsung-inches-Crystal-Vivid-UA55DUE77AKLXL/dp/B0CX5FRD9H/ref=sr_1_42?dib=eyJ2IjoiMSJ9.yXjJRJst11ULTMJvJJ7ftwsMeTDS7PE4P20BEsW4z90sDR3p1UZJPFCY7WXtBcP6z5Pocat8d7z46THkF-HuJLmuMUMJvnG7n8Aslhp-sV9yyPqwvxqpBxRBTR8i3LVHNpCctH02rRD3WI4PTmifWv1uRPAte_T6X4OepwMIFexTkrsruOz6xm1sY37A_cRG68WOErmrmDRkMusyQnSJXastokCLzFCY4Ub_mc-T8so.nRwbXMOzdfIzIyCJFmHSymSScjw38dveVDxGpB94vy4&dib_tag=se&keywords=smart+tv&qid=1747131362&sr=8-42,N/A,smart tv,3
TCL 79.97 cm (32 inches) Metallic Bezel-Less S Series Full HD Smart LED Google TV 32S5500 (Black),"₹13,990",3.8,B0CZ6QH357,https://www.amazon.in/TCL-inches-Metallic-Bezel-Less-32S5500/dp/B0CZ6QH357/ref=sr_1_37?dib=eyJ2IjoiMSJ9.yXjJRJst11ULTMJvJJ7ftwsMeTDS7PE4P20BEsW4z90sDR3p1UZJPFCY7WXtBcP6z5Pocat8d7z46THkF-HuJLmuMUMJvnG7n8Aslhp-sV9yyPqwvxqpBxRBTR8i3LVHNpCctH02rRD3WI4PTmifWv1uRPAte_T6X4OepwMIFexTkrsruOz6xm1sY37A_cRG68WOErmrmDRkMusyQnSJXastokCLzFCY4Ub_mc-T8so.nRwbXMOzdfIzIyCJFmHSymSScjw38dveVDxGpB94vy4&dib_tag=se&keywords=smart+tv&qid=1747131362&sr=8-37,N/A,smart tv,3
LG 80 cms (32 inches) LR570 Series Smart webOS LED TV 32LR570B6LA,N/A,3.5,B0DY7FPFLH,https://www.amazon.in/LG-inches-LR570-Smart-32LR570B6LA/dp/B0DY7FPFLH/ref=sr_1_33?dib=eyJ2IjoiMSJ9.yXjJRJst11ULTMJvJJ7ftwsMeTDS7PE4P20BEsW4z90sDR3p1UZJPFCY7WXtBcP6z5Pocat8d7z46THkF-HuJLmuMUMJvnG7n8Aslhp-sV9yyPqwvxqpBxRBTR8i3LVHNpCctH02rRD3WI4PTmifWv1uRPAte_T6X4OepwMIFexTkrsruOz6xm1sY37A_cRG68WOErmrmDRkMusyQnSJXastokCLzFCY4Ub_mc-T8so.nRwbXMOzdfIzIyCJFmHSymSScjw38dveVDxGpB94vy4&dib_tag=se&keywords=smart+tv&qid=1747131362&sr=8-33,N/A,smart tv,3
Kodak 126 cm (50 inches) Matrix Series 4K Ultra HD Smart QLED Google TV 50MT5011 (Black),"₹25,499",4.0,B0BP7D89D7,https://www.amazon.in/Kodak-inches-Matrix-Google-50MT5011/dp/B0BP7D89D7/ref=sr_1_43?dib=eyJ2IjoiMSJ9.yXjJRJst11ULTMJvJJ7ftwsMeTDS7PE4P20BEsW4z90sDR3p1UZJPFCY7WXtBcP6z5Pocat8d7z46THkF-HuJLmuMUMJvnG7n8Aslhp-sV9yyPqwvxqpBxRBTR8i3LVHNpCctH02rRD3WI4PTmifWv1uRPAte_T6X4OepwMIFexTkrsruOz6xm1sY37A_cRG68WOErmrmDRkMusyQnSJXastokCLzFCY4Ub_mc-T8so.nRwbXMOzdfIzIyCJFmHSymSScjw38dveVDxGpB94vy4&dib_tag=se&keywords=smart+tv&qid=1747131362&sr=8-43,N/A,smart tv,3
VW 101 cm (40 inches) Playwall Frameless Series Full HD Android Smart LED TV VW40F2 (Black),"₹11,999",3.9,B0DBLLXZW4,https://www.amazon.in/VW-Playwall-Frameless-Android-VW40F2/dp/B0DBLLXZW4/ref=sr_1_44?dib=eyJ2IjoiMSJ9.yXjJRJst11ULTMJvJJ7ftwsMeTDS7PE4P20BEsW4z90sDR3p1UZJPFCY7WXtBcP6z5Pocat8d7z46THkF-HuJLmuMUMJvnG7n8Aslhp-sV9yyPqwvxqpBxRBTR8i3LVHNpCctH02rRD3WI4PTmifWv1uRPAte_T6X4OepwMIFexTkrsruOz6xm1sY37A_cRG68WOErmrmDRkMusyQnSJXastokCLzFCY4Ub_mc-T8so.nRwbXMOzdfIzIyCJFmHSymSScjw38dveVDxGpB94vy4&dib_tag=se&keywords=smart+tv&qid=1747131362&sr=8-44,N/A,smart tv,3
TCL 139 cm (55 inches) 4K Ultra HD Smart QLED Google TV 55C61B (Black),"₹36,990",3.9,B0CZLFJ3QY,https://www.amazon.in/TCL-inches-Ultra-Google-55C61B/dp/B0CZLFJ3QY/ref=sr_1_45?dib=eyJ2IjoiMSJ9.yXjJRJst11ULTMJvJJ7ftwsMeTDS7PE4P20BEsW4z90sDR3p1UZJPFCY7WXtBcP6z5Pocat8d7z46THkF-HuJLmuMUMJvnG7n8Aslhp-sV9yyPqwvxqpBxRBTR8i3LVHNpCctH02rRD3WI4PTmifWv1uRPAte_T6X4OepwMIFexTkrsruOz6xm1sY37A_cRG68WOErmrmDRkMusyQnSJXastokCLzFCY4Ub_mc-T8so.nRwbXMOzdfIzIyCJFmHSymSScjw38dveVDxGpB94vy4&dib_tag=se&keywords=smart+tv&qid=1747131362&sr=8-45,N/A,smart tv,3
Samsung 138 cm (55 inches) 4K Ultra HD Smart LED TV UA55DUE70BKLXL (Black),"₹44,990",3.9,B0CX5F443W,https://www.amazon.in/Samsung-inches-Crystal-Vivid-UA55DUE70BKLXL/dp/B0CX5F443W/ref=sr_1_46?dib=eyJ2IjoiMSJ9.yXjJRJst11ULTMJvJJ7ftwsMeTDS7PE4P20BEsW4z90sDR3p1UZJPFCY7WXtBcP6z5Pocat8d7z46THkF-HuJLmuMUMJvnG7n8Aslhp-sV9yyPqwvxqpBxRBTR8i3LVHNpCctH02rRD3WI4PTmifWv1uRPAte_T6X4OepwMIFexTkrsruOz6xm1sY37A_cRG68WOErmrmDRkMusyQnSJXastokCLzFCY4Ub_mc-T8so.nRwbXMOzdfIzIyCJFmHSymSScjw38dveVDxGpB94vy4&dib_tag=se&keywords=smart+tv&qid=1747131362&sr=8-46,N/A,smart tv,3
"Dyanora 60cm (24 Inches) HD Ready Non Smart LED TV with A+ Grade Panel, Noise Reduction, Dynamic Picture, Cinema Zoom, Powerful 20W Box Speakers, 60Hz Refresh Rate, Model DY-LD24H0N (Black)",N/A,4.3,B08X6MXJJ8,https://www.amazon.in/Dyanora-Inches-Ready-DY-LD24H0N-Black/dp/B08X6MXJJ8/ref=sr_1_47?dib=eyJ2IjoiMSJ9.yXjJRJst11ULTMJvJJ7ftwsMeTDS7PE4P20BEsW4z90sDR3p1UZJPFCY7WXtBcP6z5Pocat8d7z46THkF-HuJLmuMUMJvnG7n8Aslhp-sV9yyPqwvxqpBxRBTR8i3LVHNpCctH02rRD3WI4PTmifWv1uRPAte_T6X4OepwMIFexTkrsruOz6xm1sY37A_cRG68WOErmrmDRkMusyQnSJXastokCLzFCY4Ub_mc-T8so.nRwbXMOzdfIzIyCJFmHSymSScjw38dveVDxGpB94vy4&dib_tag=se&keywords=smart+tv&qid=1747131362&sr=8-47,N/A,smart tv,3
VW 165 cm (65 inches) Pro Series 4K Ultra HD Smart QLED Google TV VW65GQ1 (Black),"₹41,499",4.5,B0DW1C7X4C,https://www.amazon.in/VW-inches-Ultra-Google-VW65GQ1/dp/B0DW1C7X4C/ref=sr_1_39?dib=eyJ2IjoiMSJ9.yXjJRJst11ULTMJvJJ7ftwsMeTDS7PE4P20BEsW4z90sDR3p1UZJPFCY7WXtBcP6z5Pocat8d7z46THkF-HuJLmuMUMJvnG7n8Aslhp-sV9yyPqwvxqpBxRBTR8i3LVHNpCctH02rRD3WI4PTmifWv1uRPAte_T6X4OepwMIFexTkrsruOz6xm1sY37A_cRG68WOErmrmDRkMusyQnSJXastokCLzFCY4Ub_mc-T8so.nRwbXMOzdfIzIyCJFmHSymSScjw38dveVDxGpB94vy4&dib_tag=se&keywords=smart+tv&qid=1747131362&sr=8-39,No reviews found,smart tv,3
Sony Bravia 139 cm (55 inches) XR Series 4K Ultra HD Smart Full Array LED Google TV XR-55X90L (Black),"₹1,05,440",4.8,B0C6KNGF8J,https://www.amazon.in/Sony-Bravia-inches-Google-XR-55X90L/dp/B0C6KNGF8J/ref=sr_1_41?dib=eyJ2IjoiMSJ9.yXjJRJst11ULTMJvJJ7ftwsMeTDS7PE4P20BEsW4z90sDR3p1UZJPFCY7WXtBcP6z5Pocat8d7z46THkF-HuJLmuMUMJvnG7n8Aslhp-sV9yyPqwvxqpBxRBTR8i3LVHNpCctH02rRD3WI4PTmifWv1uRPAte_T6X4OepwMIFexTkrsruOz6xm1sY37A_cRG68WOErmrmDRkMusyQnSJXastokCLzFCY4Ub_mc-T8so.nRwbXMOzdfIzIyCJFmHSymSScjw38dveVDxGpB94vy4&dib_tag=se&keywords=smart+tv&qid=1747131362&sr=8-41,No reviews found,smart tv,3
Mi 189.34cm (75 inches) Q1 Series 4K Ultra HD Smart QLED TV L75M6-ESG (Metallic Grey),"₹89,999",3.8,B09HQTPWVR,https://www.amazon.in/189-34-inches-Android-L75M6-ESG-Metallic/dp/B09HQTPWVR/ref=sr_1_36?dib=eyJ2IjoiMSJ9.yXjJRJst11ULTMJvJJ7ftwsMeTDS7PE4P20BEsW4z90sDR3p1UZJPFCY7WXtBcP6z5Pocat8d7z46THkF-HuJLmuMUMJvnG7n8Aslhp-sV9yyPqwvxqpBxRBTR8i3LVHNpCctH02rRD3WI4PTmifWv1uRPAte_T6X4OepwMIFexTkrsruOz6xm1sY37A_cRG68WOErmrmDRkMusyQnSJXastokCLzFCY4Ub_mc-T8so.nRwbXMOzdfIzIyCJFmHSymSScjw38dveVDxGpB94vy4&dib_tag=se&keywords=smart+tv&qid=1747131362&sr=8-36,No reviews found,smart tv,3
